file,paper_id,preceding,target,trailing,url,Label,location,split
a88ec297fe59d6c950ea8123ddda210a7b134032.json,PMC3519679,"In addition, a number of useful entry clones harbouring commonly used yeast promoters and entry clones with protein tags to be used with these pDESTs are presented and validated.",These vectors have been appended to our collection of‘Gateway™ vectors for functional studies’ and can be ordered through the website http://gateway.psb.ugent.be/.,"Finally, we illustrate the applicability of this vector set by confirming the formation of a ternary complex between the jasmonate ZIM-domain (JAZ), the Novel Interactor of JAZ (NINJA) and the TOPLESS (TPL) proteins, with NINJA acting as a bridging protein.",http://gateway.psb.ugent.be/,0,body,train
a88ec297fe59d6c950ea8123ddda210a7b134032.json,PMC3519679,,"The MultiSite GatewayTM cassette of pKm43GW (http://gateway.psb.ugent.be/) flanked by attB4 and attB3 sites, was PCR amplified adding XhoI and SacI restriction sites (Additional file 1).",The amplification product was subsequently cloned into the XhoI and SacI sites present in the backbones of the vectors of the pAGseries [31].,http://gateway.psb.ugent.be/,0,body,test
a88ec297fe59d6c950ea8123ddda210a7b134032.json,PMC3519679,,"To illustrate the flexibility of this vector collection, we took advantage of a few “building blocks” for MultiSite GatewayTM cloning that were available in-house as entry clones (Figure 2, http://gateway.psb.ugent.be/).","One of the assets of MultiSite GatewayTM destination vectors is that any promoter of interest can be used, provided it is available as an entry clone flanked by attL4 and attR1sites.",http://gateway.psb.ugent.be/,0,body,train
a88ec297fe59d6c950ea8123ddda210a7b134032.json,PMC3519679,,"To express C-terminal translational fusions by means of our promoters, tags and destination vectors, entry vectors containing the GOI should be cloned with a start codon and without a stop codon, and the manufacturer’s guidelines regarding the reading frame should be adopted (http://www.invitrogen.com).","Organisms for which ORFeome collections contain vectors that match these criteria include several bacterial collections (Brucella melitensis [12], Pseudomonas aeruginosa [13],Bacillus anthracis, Francisella tularensis, Helicobacter pylori, Mycobacterium tuberculosis, Rickettsia prowazekii, Staphylococcus aureus, Streptococcus pneumoniae,Vibrio cholerae [14]), human and mouse [15], plants (Arabidopsis [16], maize, sorghum, sugarcane, rice [17]), viruses [18] and yeasts (S. cerevisiae [19] and Schizosaccharomyces pombe [20]).",http://www.invitrogen.com/,0,body,test
a88ec297fe59d6c950ea8123ddda210a7b134032.json,PMC3519679,Colonies that grew on selective medium were picked and the insert was sequenced using M13 forward and reverse primers (Additional file 1).,"To maintain the reading frame, necessary for expression of translational fusions, MultiSite GatewayTM cloning was carried out according to the manufacturer’s guidelines (http://www.invitrogen.com).","Note that in order to produce C-terminal translational fusions, the ORFs used should be without STOP codon. A convenient method to obtain simultaneously clones of ORFs with and without STOP codon has been described [38].",http://www.invitrogen.com/,0,body,test
6f6da38ab5fa77f94deb29bfa51504be4ebd018b.json,PMC4129119,"We searched CENTRAL (2012, Issue 12), MEDLINE, EMBASE, SinoMed, Chinese National Knowledge Infrastructure (CNKI), Chinese VIP information (VIP), China Important Conference Papers Database, and China Dissertation Database from their inception to 31 March 2013.",We also searched websites of Chinese clinical trial registry (http://www.chictr.org/) and international clinical trial registry by U.S. National Institutes of Health (http://clinicaltrials.gov/) for ongoing registered clinical trials.,"The following search terms were used individually or combined: ‘cold’, ‘nasopharyngitis’, ‘acute viral rhinopharyngitis’, ‘acute coryza’, ‘shang feng (cold in Chinese)’,‘wai gan (cold in Chinese)’, and ‘feng han (cold in Chinese)’,‘Chinese Traditional’, ‘Chinese patent medicine’, ‘Oriental Traditional’, ‘herb’, ‘herbal medicine’, ‘clinical trial’, and ‘randomized controlled trial’.",http://clinicaltrials.gov/,0,body,test
cdf3bcf39150a5ef5537651e90d93cbccd097f79.json,PMC3251557,,"This study was funded by the National Science and Technology Major Special Funding (www.nmp.gov.cn), People’s Republic of China, grant number 2009ZX10004-110.","The funders had no role in study design, data collection and analysis, decision to publish or preparation of the manuscript.",www.nmp.gov.cn,0,body,test
cdf3bcf39150a5ef5537651e90d93cbccd097f79.json,PMC3251557,Sections of throat swab specimens were randomly selected and periodically shipped in an icebox to the Beijing Center for Disease Control and Prevention (CDC) for virus isolation and confirmation of pH1N1.,"Virus isolation was processed using MDCK cell lines, and positive results were followed by the haemagglutination inhibition test using reference antisera (as recommended by the WHO manual: http://www.who.int/csr/resources/publications/influenza/whocdscsrncs20025rev.pdf).","Once a negative or decreased reaction to the reference antisera occurred with the isolated virus, RT-PCR and sequencing was used to clarify the infection.",http://www.who.int/csr/resources/publications/influenza/whocdscsrncs20025rev.pdf,0,body,test
2707c7b6f2359bae555dd7f24bfc3ab092426ecc.json,PMC7062078,,The numbers of new confirmed cases of eight types of infectious diseases reported per month between January 2004 and December 2015 were obtained from the Center for National Public Health Scientific Data (http://www.phsciencedata.cn).,This center only collected data until 2015 [18].,http://www.phsciencedata.cn,1,body,test
2707c7b6f2359bae555dd7f24bfc3ab092426ecc.json,PMC7062078,This center only collected data until 2015 [18].,Data between January 2016 and December 2018 were obtained by consulting the National Health Commission website (http://www.nhc.gov.cn/)[6].,,http://www.nhc.gov.cn/,1,body,test
2707c7b6f2359bae555dd7f24bfc3ab092426ecc.json,PMC7062078,,We would like to thank American Journal Experts (www.aje.com) for English language editing.,,www.aje.com,0,body,test
18421f153f74c6b0f8f9efe88c2aad6b70547b99.json,PMC5050206,,The association tests were applied on genotyping dataset that was obtained from the UNC systems genetics repository (http://csbio.unc.edu/CCstatus) and included measurements from MegaMUGA—a 77K marker genotyping array based on the Illumina Infinium platform.,The genotyping data was computationally validated using comparison with the polymorphic loci in the RNA-Seq data (Figure S1).,http://csbio.unc.edu/CCstatus,1,body,train
18421f153f74c6b0f8f9efe88c2aad6b70547b99.json,PMC5050206,,The Supplementary Material for this article can be found online at: http://journal.frontiersin.org/article/10.3389/fgene.2016.00172,,http://journal.frontiersin.org/article/10.3389/fgene.2016.00172,0,body,test
6224ce8bb65afbb10b08238d5ecde8991d7ab0e2.json,PMC3153180,"ose-limiting toxicities were related to vascular leak syndrome, consisting of edema, tachycardia, dyspnea, weakness and myalgia [75].","A Phase II study evaluating the side effects and efficiency of RFT5-dgA (IMTOX25) treatment in patients with relapsed or refractory cutaneous T-cell non-Hodgkin lymphoma (CTCL) was completed recently, and the immunotoxin is currently evaluated as a treatment for metastatic melanoma (http://clinicaltrials.gov/).",,http://clinicaltrials.gov/,0,body,train
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,"Government sources include press releases on the official websites of Ministries of Health or Provincial Public Health Commissions, as well as updates provided by the official social media accounts of governmental or public health institutions.","Second, to find additional details for each case or patient we augment these data with online reports, mainly captured through news websites (e.g., https://www.163.com) or via news aggregators (e.g., https://bnonews.com/).",We recorded all data sources in our database.,https://bnonews.com/,0,body,test
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,"Third, in some instances more detailed data are available, typically through peer-reviewed research articles1,7, which were subsequently used to modify existing records in the database.",We added a full list of sources that were used to our Github repository (https://github.com/beoutbreakprepared/nCoV2019/blob/master/source_list.csv).,,https://github.com/beoutbreakprepared/nCoV2019/blob/master/source_list.csv,2,body,test
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,"We had curators skilled with the following languages: English, mandarin Chinese, Cantonese, Spanish, and Portuguese.","To add new geographies to the database, Google Maps (https://www.maps.google.co.uk) and Google Earth (http://www.google.co.uk/intl/en_uk/earth) were used to determine latitude and longitudes, and relevant administrative metadata was extracted by querying the relevant country reference shapefile.","For locations that are administrative units, information was populated by referring to the country reference shapefile, sourced primarily from GADM (https://gadm.org/) with the admin_id field to allow for easier polygon selection.",http://www.google.co.uk/intl/en_uk/earth,1,body,train
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,"To add new geographies to the database, Google Maps (https://www.maps.google.co.uk) and Google Earth (http://www.google.co.uk/intl/en_uk/earth) were used to determine latitude and longitudes, and relevant administrative metadata was extracted by querying the relevant country reference shapefile.","For locations that are administrative units, information was populated by referring to the country reference shapefile, sourced primarily from GADM (https://gadm.org/) with the admin_id field to allow for easier polygon selection.",,https://gadm.org/,1,body,train
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,To provide real-time visualization we designed an interactive web application using Mapbox and automatically update the results using JavaScript.,This visualisation is available at https://www.healthmap.org/ncov2019/.,,https://www.healthmap.org/ncov2019/,0,body,train
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,"A static copy of the dataset has been uploaded to figshare6 , which includes a fixed version of the data record at the time of submission, ranging from 1st December 2019 to 5th January 2020.","A live version of the data record, which will be continually updated, can be downloaded from (https://github.com/beoutbreakprepared/nCoV2019) or directly from Google Drive: https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008/edit#gid=0 in CSV format, that can be imported it into a variety of software programs.",We have also established a Github repository available at: https://github.com/beoutbreakprepared/nCoV2019/covid19 and provide code for importing the data into R statistical software.,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008/edit#gid=0,2,body,test
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,"A live version of the data record, which will be continually updated, can be downloaded from (https://github.com/beoutbreakprepared/nCoV2019) or directly from Google Drive: https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008/edit#gid=0 in CSV format, that can be imported it into a variety of software programs.",We have also established a Github repository available at: https://github.com/beoutbreakprepared/nCoV2019/covid19 and provide code for importing the data into R statistical software.,,https://github.com/beoutbreakprepared/nCoV2019/covid19,4,body,test
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,Each of the rows represents a single individual case and ID.,A description of the fields in the database is shown below and is available through a data dictionary on Github (https://github.com/beoutbreakprepared/nCoV2019/covid19):,,https://github.com/beoutbreakprepared/nCoV2019/covid19,2,body,train
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,"At time of publication the database contained 18,529 geopositioned records from December 1, 2019 to February 5th, 2020 (Fig. 1).",A map of all records can be viewed in real-time here: https://www.healthmap.org/ncov2019/.,,https://www.healthmap.org/ncov2019/,1,body,test
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,,"Reference shapefiles are available via ESRI (https://esri.maps.arcgis.com/home/item.html?id=c9c26d32bdec4beea7589e303bb06a85 for China admin1, https://esri.maps.arcgis.com/home/item.html?id=0a57592fd41344649f59738e5c330fd3, for China admin2 https://ihme.maps.arcgis.com/home/item.html?id=f3517e223cd544e5a80e9d142caae2b4 for China admin3, https://esri.maps.arcgis.com/home/item.html?id=c8c9696ee6454fb297e36b7dac91481c for Hong Kong, and https://esri.maps.arcgis.com/home/item.html?id=6f76647cf3804e24bd205eb21fccdbc4 for Macau), and GADM (https://gadm.org/data.html for rest of world).","All shapefiles have a unique identifier for each component – admin_id should be used to merge the line list data with the relevant shapefiles for a given country, and administrative tier.",https://esri.maps.arcgis.com/home/item.html?id=c9c26d32bdec4beea7589e303bb06a85 | https://esri.maps.arcgis.com/home/item.html?id=0a57592fd41344649f59738e5c330fd3 | https://ihme.maps.arcgis.com/home/item.html?id=f3517e223cd544e5a80e9d142caae2b4 | https://esri.maps.arcgis.com/home/item.html?id=c8c9696ee6454fb297e36b7dac91481c | https://esri.maps.arcgis.com/home/item.html?id=6f76647cf3804e24bd205eb21fccdbc4,1,body,test
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,Duplicate are defined as cases that refer to the same case.,Code for these methods is hosted on our GitHub repository (https://github.com/beoutbreakprepared/nCoV2019/covid19).,Records identified as possible duplicates were communicated to data curators via Github and flagged in the database.,https://github.com/beoutbreakprepared/nCoV2019/covid19,4,body,train
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,Records identified as possible duplicates were communicated to data curators via Github and flagged in the database.,Curators then discussed amongst themselves via an online chat system (www.slack.com) to reach a consensus on how to address the possible duplications.,,www.slack.com,0,body,test
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,We encourage users of the database to contact us directly if potential errors or omissions have been found.,"This can be done by either emailing the corresponding authors or, preferably, by submitting a request via the Github repository (https://github.com/beoutbreakprepared/nCoV2019).",,https://github.com/beoutbreakprepared/nCoV2019,2,body,test
23cc980b829be2e0c78dff5a3d205d9fd0221fe9.json,PMC7093412,,All code used to clean data has been uploaded to the repository and is also on our Github page: https://github.com/beoutbreakprepared/nCoV2019/tree/master/covid19/src.,,https://github.com/beoutbreakprepared/nCoV2019/tree/master/covid19/src,3,body,test
4ea1d124972eda4c488d6446f88964f60bed47fc.json,PMC5005348,GO analysis on the intersection of senescence and AD downregulated transcripts was done similarly.,"The enrichment and statistical significance of gene set overlaps between astrocyte and hepatocyte senescence was performed on http://nemates.org/MA/progs/overlap_stats.html, with the number of detected transcripts from the RNASeq, 19580, as the total number of genes.","In comparison of gene expression in senescent astrocytes to those from AD patient brains, we only compared genes with expression levels in our control set matching those in the Stanford Brain database (Zhang et al., 2014).",http://nemates.org/MA/progs/overlap_stats.html,0,body,train
4ea1d124972eda4c488d6446f88964f60bed47fc.json,PMC5005348,,The Supplementary Material for this article can be found online at: http://journal.frontiersin.org/article/10.3389/fnagi.2016.00208,,http://journal.frontiersin.org/article/10.3389/fnagi.2016.00208,0,body,test
05774f9508a8c3399ffb20e758f933ffadc40fbd.json,PMC5640201,"So far, only one viral protein has been experimentally shown to have a functional LIR motif, leaving open a vast field for investigation.","Here, we have developed the iLIR@viral database (http://ilir.uk/virus/) as a freely accessible web resource listing all the putative canonical LIR motifs identified in viral proteins.","Additionally, we used a curated text-mining analysis of the literature to identify novel putative LIR motif-containing proteins (LIRCPs) in viruses.",http://ilir.uk/virus/,2,body,test
05774f9508a8c3399ffb20e758f933ffadc40fbd.json,PMC5640201,,"We have developed a database, iLIR@viral (http://ilir.uk/virus/), that organizes information on the presence of LIR motifs in viral proteins.","Additionally, a curated text-mining analysis of the literature permitted us to predict functional LIR motifs in viral proteins that have already been shown to associate with Atg8-family members.",http://ilir.uk/virus/,2,body,test
05774f9508a8c3399ffb20e758f933ffadc40fbd.json,PMC5640201,,The iLIR@viral database is a web resource freely available to the academic community at http://ilir.uk/virus/.,Various functionalities are accessible under specific menus. The ‘Classification’menu gives access to the complete list of putative LIR motifs in viral proteins.,http://ilir.uk/virus/,1,body,test
05774f9508a8c3399ffb20e758f933ffadc40fbd.json,PMC5640201,,"We have used the iLIR web resource (https://ilir.warwick.ac.uk) to identify LIRCPs in viruses (see Methods for details).27,28","Out of 16,609 reviewed viral sequences available from UniProt across 2569 individual viral species we found that 15,589 of them contain either xLIR or WxxL motifs.",https://ilir.warwick.ac.uk,3,body,test
05774f9508a8c3399ffb20e758f933ffadc40fbd.json,PMC5640201,,Protein sequences of all reviewed viral proteins were downloaded from Uniprot database vailable at: http://www.uniprot.org/ [Accessed 20 September 2016].,"xLIR and WxxL patterns for these proteins were identified using the approach suggested previously.27,28",http://www.uniprot.org/,1,body,test
05774f9508a8c3399ffb20e758f933ffadc40fbd.json,PMC5640201,The taxonomic lineage obtained from UniProt for all the reviewed viral proteins correspond to the Baltimore classification system.,"To do the conversion between the Baltimore and ICTV classification systems, we matched the organism name for each reviewed sequence from UniProt with the organism names obtained from the ICTV master species list 2015 v1, available at: https://talk.ictvonline.org/files/master-species-lists/m/msl/5945 [Accessed 20 September 2016].",,https://talk.ictvonline.org/files/master-species-lists/m/msl/5945,1,body,test
05774f9508a8c3399ffb20e758f933ffadc40fbd.json,PMC5640201,"The complexity of the algorithm is O(m n), where n and m are the lengths of 2 strings.","We used Perl extension for approximate matching (Search.cpan. org, (2016). String-Approx-3.27. Retrieved from: http://search.cpan.org/CPAN/authors/id/J/JH/JHI/String-Approx-3.27.tar.gz)","The closer the value of Levenshstein distance to zero, the closer are the species names.",http://search.cpan.org/CPAN/authors/id/J/JH/JHI/String-Approx-3.27.tar.gz,3,body,test
05774f9508a8c3399ffb20e758f933ffadc40fbd.json,PMC5640201,"To share the information beyond our MySQL (v5.6.33) DBMS (Database Management System), we built a website using HTML, CSS, JavaScript and PHP (v5.6.27) technologies.",It is hosted at http://ilir.uk/virus.,"Through the website, users can navigate for LIRCPs using both Baltimore and ICTV Virus classification systems.",http://ilir.uk/virus/,0,body,test
c7bbdf2417a1b37fd9c1886c186e7a1b6fedc6ea.json,PMC5415955,,"Free preprint repository, bioRxiv (http://biorxiv.org/), is another revolution quietly taking place and gradually found more and more useful for scientists as it establishes priority and exposure, while, on the other hand, there is no peer-review.","This important development must be taken under consideration in the publication world and scientific journals, including, IDP, need to find a way to participate in this expansion of how new findings are brought into the public sphere.",http://biorxiv.org/,0,body,test
c7bbdf2417a1b37fd9c1886c186e7a1b6fedc6ea.json,PMC5415955,"The number of clicks, downloads and reads are already providing valuable insights into how published content is being used and shared by fellow scientists","A multitude of commercial companies are already active in this field, for example, Altmetric (https://www.altmetric.com/), Plum Analytics (http://plumanalytics.com/) and ResearchGate (https://www.researchgate.net/).","Meta (http://www.meta.com) has gone one step further by using algorithms recognizing the unique features characterizing widely cited papers, and the company claims that this can predict a paper’s future impact before its publication.",https://www.altmetric.com/,0,body,train
c7bbdf2417a1b37fd9c1886c186e7a1b6fedc6ea.json,PMC5415955,"A multitude of commercial companies are already active in this field, for example, Altmetric (https://www.altmetric.com/), Plum Analytics (http://plumanalytics.com/) and ResearchGate (https://www.researchgate.net/).","Meta (http://www.meta.com) has gone one step further by using algorithms recognizing the unique features characterizing widely cited papers, and the company claims that this can predict a paper’s future impact before its publication.",More than 26 million papers and 14 million researchers have already been profiled by the company (https://en.wikipedia.org/wiki/ Meta) to support this claim.,http://www.meta.com,0,body,train
c7bbdf2417a1b37fd9c1886c186e7a1b6fedc6ea.json,PMC5415955,"Meta (http://www.meta.com) has gone one step further by using algorithms recognizing the unique features characterizing widely cited papers, and the company claims that this can predict a paper’s future impact before its publication.",More than 26 million papers and 14 million researchers have already been profiled by the company (https://en.wikipedia.org/wiki/Meta) to support this claim.,,https://en.wikipedia.org/wiki/Meta,0,body,test
4b2ef217cb3fedccaffa0ecdd43344810630987b.json,PMC4463842,"To identify the potential T-cell epitopesfor EPS8, the HLA-A*0201 allele was screened, covering awide range of populations (17).","First, the protein sequence was screened for the best binding epitopes using the algorithms SYFPEITHI (http://www.syfpeithi.de/) and Bioinformaticsand Molecular Analysis Section (BIMAS; http://www.bimas.cit.nih.gov/).","The cut-off score was adjusted to >20 forSYFPEITHI and T1/2>100 for BIMAS, and peptides matchingthese two criteria and which were shared by the two algorithmswere selected.",http://www.syfpeithi.de/,3,body,test
4b2ef217cb3fedccaffa0ecdd43344810630987b.json,PMC4463842,"The cut-off score was adjusted to >20 forSYFPEITHI and T1/2>100 for BIMAS, and peptides matchingthese two criteria and which were shared by the two algorithmswere selected.","Second, the NetChop algorithm (http://www.cbs.dtu.dk/services/NetChop/) was used to predict whether the selected peptides in the first step would be cleaved at the C-terminus.","Third, protein sequences were analyzed withfive different algorithms for HLA‑A*0201, including immuneepitope database (IEDB; http://www.iedb.org/),NetMHC(http://www.cbs.dtu.dk/services/NetMHC/),SVMHC(http://www.sbc.su.se/~pierre/svmhc/), EpiJen (http://www.ddg-pharmfac.net/epijen/EpiJen/EpiJen.htm) and Rankpep(http://imed.med.ucm.es/Tools/rankpep.html).",http://www.cbs.dtu.dk/services/NetChop/,3,body,test
4b2ef217cb3fedccaffa0ecdd43344810630987b.json,PMC4463842,"Second, the NetChop algorithm (http://www.cbs.dtu.dk/services/NetChop/) was used to predict whetherthe selected peptides in the first step would be cleaved at theC-terminus.","Third, protein sequences were analyzed with five different algorithms for HLA‑A*0201, including immuneepitope database (IEDB; http://www.iedb.org/),NetMHC(http://www.cbs.dtu.dk/services/NetMHC/),SVMHC(http://www.sbc.su.se/~pierre/svmhc/), EpiJen (http://www.ddg-pharmfac.net/epijen/EpiJen/EpiJen.htm) and Rankpep(http://imed.med.ucm.es/Tools/rankpep.html).",Peptidespredicted by at least four algorithms were selected.,http://www.iedb.org/,1,body,test
b94f30c95a54f9daa2912c96c63520d8e80c7146.json,PMC6676779,"For almost a decade, the United States Centers for Disease Control and Prevention (CDC)Influenza Division has developed laboratory capacity for seasonal influenza virus and pandemicinfluenza preparedness.","As a WHO collaborating center, CDC provides technical assistance forinfluenza testing in a network of global laboratories, known as National Influenza Centers (NICs),which have functional links to their assigned WHO reference laboratory and access to qualityassured reagents from the CDC Influenza Division through the International Reagent Resource(IRR) (https://www.internationalreagentresource.org).","The NICs often have standardised, state-of-the-art equipment, in addition to well-trained molecular biologists.",https://www.internationalreagentresource.org,0,body,test
b94f30c95a54f9daa2912c96c63520d8e80c7146.json,PMC6676779,"In order to test each country’s laboratory capabilities andavailability of reagents following the training, CDC ispreparing to provide laboratories with external qualityassessment panels.","These panels, produced by QualityControl for Molecular Diagnostics (http://www.qcmd.org),enable laboratories to process and test proficiency samplesusing the same protocol they use for clinical specimens.",Theresults will be reported back to Quality Control for MolecularDiagnostics for scoring and the compilation of performancereports.,http://www.qcmd.org,0,body,test
d3b9423ca41bdd129766dce07506a87b9eec22a7.json,PMC2684143,,Complete genome sequences were downloaded from NCBI Taxonomy Browser (http://www.ncbi.nlm.nih.gov/Taxonomy/taxonomyhome.html/).,"A Perl script was written to divide complete genome sequences into consecutive strings of 10 or 100 kb, as required.",http://www.ncbi.nlm.nih.gov/Taxonomy/taxonomyhome.html/,1,body,test
d3b9423ca41bdd129766dce07506a87b9eec22a7.json,PMC2684143,,"A Perl script was written to derive raw k-mer counts on FASTA-formatted databases of input sequences, using the SeqWords.pm module from BioPerl (http://www.bioperl.org/Pdoc-mirror/bioperl-live/Bio/Tools/SeqWords.html).","The raw k-mer frequencies were then symmetrized, as follows:",http://www.bioperl.org/Pdoc-mirror/bioperl-live/Bio/Tools/SeqWords.html,3,body,test
4209267ef4da6a8206733929e58967faebf8a5b7.json,PMC3710192,,"Nuclear power also has some prominent advocates, including James Lovelock, Bill Gates and James Hansen (http://www.climatechronicle.com/2010/07/james-hansen/).","There are claims that a new generation of breeding nuclear reactors will provide abundant, safe power [138].",http://www.climatechronicle.com/2010/07/james-hansen/,0,body,train
4209267ef4da6a8206733929e58967faebf8a5b7.json,PMC3710192,"Much of the information being shared by new communication technologies is false, distracting or in other ways unhelpful.","New ways of thinking and behaving are urgently needed, including as embodied in the phrase “One Health, One World1” (http://www.oneworldonehealth.org/).”","Indeed, the dependency on technological solutions may need to be complemented with the notion of voluntary simplicity and the need for contraction and convergence in rich and poor economies, as appropriate.",http://www.oneworldonehealth.org/,0,body,test
ab3cd83b4fa77a65b99102d3d9afcfe861bdb2c4.json,PMC4226945,,"Simulate_PCR is an open source, command line Perl script that calls the BLAST [9] programs makeblastdb, blastn, and blastdbcmd, and the NCBI efetch utility (http://www.ncbi.nlm.nih.gov/books/NBK25498/#chapter3.ESearch__ESummaryEFetch).","It can be run after multiplex degenerate primer and probe design using software such asPriMux [10], which automatically creates a FASTA file of primers and probes formatted as input for simulate_PCR.",http://www.ncbi.nlm.nih.gov/books/NBK25498/#chapter3.ESearch__ESummaryEFetch,3,body,test
ab3cd83b4fa77a65b99102d3d9afcfe861bdb2c4.json,PMC4226945,,"A number of output files are produced: An “amplicons”file of tab-delimited text contains predicted targets hit, amplicon sequence, length, position, primer and probe combination, number of degenerate bases and mismatches per primer/probe, probe position on amplicon, probe on plus or minus strand, and gene annotations overlapping the amplicon, with multiple annotations separated by three colons (examples at https://sourceforge.net/projects/simulatepcr/files/).","The “amplicon_distribution” file summarizes fragment length distributions for each target, useful to predict electrophoretic gel banding patterns.",https://sourceforge.net/projects/simulatepcr/files/,2,body,test
ab3cd83b4fa77a65b99102d3d9afcfe861bdb2c4.json,PMC4226945,The file “one_primer_but_no_amp” lists the database sequences for which one primer matched without a paired primer within the allowable amplicon length.,There is a README and an example at https://sourceforge.net/projects/simulatepcr/files/.,,https://sourceforge.net/projects/simulatepcr/files/,0,body,train
ab3cd83b4fa77a65b99102d3d9afcfe861bdb2c4.json,PMC4226945,"Primer and probes were predicted for 3 target sets: 1) 547 Coronaviridae genomes; 2) 1809 HIV-1 genomes; 3) 9 antibiotic resistance gene sequences (Table 1). 1) and 2) were the set of all available genomes downloaded from Genbank on August 5, 2013, and 3) was several of the first sequences listed in a download of the genes from the Comprehensive Antibiotic Resistance database [11] plus an ndm-1 antibiotic resistance gene sequence from NCBI.","Primers and probes were designed using the run_Primux_triplet script fromPriMux (https://sourceforge.net/projects/primux), with the options in Additional file 1.","Primers and probes for HIV are provided in Additional file 2, for Coronaviridae in Additional file 3, and for antibiotic resistance genes in Additional file 4.",https://sourceforge.net/projects/primux,3,body,test
ab3cd83b4fa77a65b99102d3d9afcfe861bdb2c4.json,PMC4226945,,Results are summarized in Table 2 and available from https://sourceforge.net/projects/simulatepcr/files/.,"For HIV1, the 14 degenerate primers are predicted to amplify all targets in the original FASTA file with various combinations of forward and reverse primer pairings.",https://sourceforge.net/projects/simulatepcr/files/,2,body,train
ab3cd83b4fa77a65b99102d3d9afcfe861bdb2c4.json,PMC4226945,,Project home page: http://sourceforge.net/projects/simulatepcr,,http://sourceforge.net/projects/simulatepcr,5,body,test
eef4cc12b84be0a4217da828b75f06529ba5d01b.json,PMC5499171,"Prior to their relocation to UNC, CC strains were generated and bred at Tel Aviv University in Israel (Iraqi et al.2008), Geniad LLC in Australia (Morahan et al. 2008), and Oak Ridge National Laboratory in the United States (Chesler et al.2008).",CC mice can be obtained from the Systems Genetics Core Facility at UNC (http://csbio.unc.edu/CCstatus/index.py).,,http://csbio.unc.edu/CCstatus/index.py,1,body,train
eef4cc12b84be0a4217da828b75f06529ba5d01b.json,PMC5499171,"Genotypes were called using Illumina BeadStudio (Illumina, Carlsbad, CA) and processed with Argyle (Morgan 2015).",All genotypes are available at Zenodo (https://doi.org/10.5281/zenodo.377036).,,https://doi.org/10.5281/zenodo.377036,0,body,test
eef4cc12b84be0a4217da828b75f06529ba5d01b.json,PMC5499171,"We built multistring Burrows–Wheeler transforms (msBWTs) of the raw fastq sequencing lanes from the 69 sequenced CC samples, the fastq files of the seven founder strains sequenced by the Sanger Institute (Keane et al. 2011), and a C57BL/6J sample provided by The Jackson Laboratory.",The msBWTs were constructed using a hybrid combination of ropeBWT (Li 2014) and the msBWT merge algorithm (Holt and McMillan 2014) as described at https://github.com/holtjma/msbwt/wiki.,"The msBWTs are a lossless compressed form of the raw, sequenced reads that can be efficiently queried to find number of occurrences of and/or the associated read fragments containing any specified subsequence or k-mer.",https://github.com/holtjma/msbwt/wiki,0,body,test
eef4cc12b84be0a4217da828b75f06529ba5d01b.json,PMC5499171,Individual sample probabilities were then conservatively combined to account for regions where MRCAs exhibited different alleles.,These joint genotype probabilities for each CC strain are available at http://csbio.unc.edu/CCstatus/CCGenomes.,,http://csbio.unc.edu/CCstatus/CCGenomes,1,body,train
eef4cc12b84be0a4217da828b75f06529ba5d01b.json,PMC5499171,"We replaced these with 42 Y chromosome variants from the Affymetrix Mouse Diversity Array (Yang et al. 2009, 2011) that are known to segregate between CC founder males and generate no-calls in female samples. In addition, the msBWTs were used to ascertain 22 additional Y variants.",The resulting 64 marker set (available at http://csbio.unc.edu/CCstatus/CCGenomes) was sufficient to distinguish each of the eight founders in the presence of errors and reduced hemizygous coverage.,,http://csbio.unc.edu/CCstatus/CCGenomes,1,body,train
